MAST_ISSR_NUM	DFLT_DATETIME	COHORT_REENTRY_DATETIME
3810	2000-01-11 00:00:00	2002-04-30 00:00:00
3817	1919-10-07 00:00:00	1921-09-07 00:00:00
3817	1932-09-07 00:00:00	3000-01-06 00:00:00
3819	2002-04-13 00:00:00	2002-10-07 00:00:00
3828	1919-04-25 00:00:00	2999-12-25 00:00:00
3835	1990-07-26 00:00:00	1992-01-25 00:00:00
3846	1920-07-09 00:00:00	3000-01-08 00:00:00
3854	1929-06-17 00:00:00	1936-06-17 00:00:00
3864	1917-12-28 00:00:00	1923-06-26 00:00:00
3864	1924-12-28 00:00:00	2999-12-26 00:00:00
3870	1934-11-26 00:00:00	1939-05-03 00:00:00
3873	2002-03-29 00:00:00	2003-03-28 00:00:00
3888	2020-05-23 00:00:00	2020-12-15 00:00:00
3906	1920-08-02 00:00:00	1922-07-01 00:00:00
3931	1914-06-09 00:00:00	2999-12-24 00:00:00
3933	1988-05-09 00:00:00	1990-09-21 00:00:00
3940	1921-08-23 00:00:00	2999-12-22 00:00:00
3942	2016-12-01 00:00:00	2016-12-07 00:00:00
3948	2015-06-02 00:00:00	2015-06-09 00:00:00
3968	2007-10-19 00:00:00	2008-04-30 00:00:00
3969	2007-01-23 00:00:00	2007-03-23 00:00:00
3972	1919-06-22 00:00:00	1931-06-21 00:00:00
3972	1933-06-22 00:00:00	2999-12-21 00:00:00
3977	1919-12-19 00:00:00	2999-12-17 00:00:00
3986	2022-02-15 00:00:00	2023-02-14 00:00:00
3991	1924-10-18 00:00:00	2999-12-16 00:00:00
3995	1920-06-25 00:00:00	1921-06-25 00:00:00
4003	1990-12-20 00:00:00	1994-05-30 00:00:00
4015	2004-11-02 00:00:00	2006-02-05 00:00:00
4031	2008-12-14 00:00:00	2009-12-23 00:00:00
4059	2018-10-10 00:00:00	2018-10-17 00:00:00
4059	2019-06-26 00:00:00	2019-08-23 00:00:00
4066	1932-06-06 00:00:00	1934-12-05 00:00:00
4076	1990-12-26 00:00:00	1992-10-22 00:00:00
4084	1991-11-12 00:00:00	1992-09-26 00:00:00
4084	2002-02-04 00:00:00	2002-09-29 00:00:00
4092	1940-05-09 00:00:00	1944-10-07 00:00:00
4098	2010-02-06 00:00:00	2010-02-12 00:00:00
4098	2013-07-18 00:00:00	2013-07-24 00:00:00
4112	2013-07-15 00:00:00	2013-07-21 00:00:00
4122	1983-09-12 00:00:00	1986-06-19 00:00:00
4124	1937-05-26 00:00:00	2999-12-25 00:00:00
4128	1930-06-15 00:00:00	1937-06-15 00:00:00
4134	2020-11-25 00:00:00	2023-04-15 00:00:00
4150	1932-11-02 00:00:00	1936-05-18 00:00:00
4157	2015-11-06 00:00:00	2020-11-05 00:00:00
4167	2000-08-12 00:00:00	2002-01-14 00:00:00
4182	2009-09-21 00:00:00	2010-02-19 00:00:00
4189	1933-03-31 00:00:00	2999-12-29 00:00:00
4198	1932-06-15 00:00:00	1936-06-15 00:00:00
4202	1932-07-17 00:00:00	1991-01-25 00:00:00
4205	1972-06-14 00:00:00	2999-12-18 00:00:00
4209	2011-07-04 00:00:00	2011-09-02 00:00:00
4211	2009-11-11 00:00:00	2011-02-14 00:00:00
4220	1998-04-01 00:00:00	1999-03-31 00:00:00
4233	1991-11-18 00:00:00	1993-07-17 00:00:00
4239	1998-11-09 00:00:00	2000-01-27 00:00:00
4259	1985-06-19 00:00:00	1990-06-18 00:00:00
4267	2009-02-08 00:00:00	2010-05-26 00:00:00
4271	2021-08-19 00:00:00	2021-11-27 00:00:00
4271	2022-03-17 00:00:00	2022-03-24 00:00:00
4279	1932-09-16 00:00:00	2999-12-15 00:00:00
4288	2008-01-17 00:00:00	2013-07-20 00:00:00
4296	1983-09-19 00:00:00	1983-10-14 00:00:00
4298	2008-03-04 00:00:00	2010-11-04 00:00:00
4322	1922-08-27 00:00:00	1929-08-27 00:00:00
4323	1932-12-09 00:00:00	3000-01-07 00:00:00
4333	2012-05-06 00:00:00	2017-05-26 00:00:00
4340	2008-10-28 00:00:00	2009-10-27 00:00:00
4340	2010-04-06 00:00:00	2010-04-12 00:00:00
4340	2014-07-06 00:00:00	2019-12-04 00:00:00
4355	2001-01-25 00:00:00	2001-01-31 00:00:00
4362	2002-08-21 00:00:00	2003-09-24 00:00:00
4369	2008-04-11 00:00:00	2013-04-10 00:00:00
4376	1933-01-03 00:00:00	3000-01-01 00:00:00
4379	2015-10-11 00:00:00	2016-01-09 00:00:00
4381	2000-05-03 00:00:00	2000-09-03 00:00:00
4385	2022-05-18 00:00:00	2027-05-17 00:00:00
4397	2003-06-08 00:00:00	2003-06-14 00:00:00
4400	2002-01-18 00:00:00	2002-12-07 00:00:00
4401	2010-09-04 00:00:00	2010-11-19 00:00:00
4413	2017-03-27 00:00:00	2022-03-26 00:00:00
4440	1927-01-29 00:00:00	2999-12-27 00:00:00
4442	1987-10-02 00:00:00	1987-10-08 00:00:00
4448	1938-01-17 00:00:00	1943-07-26 00:00:00
4457	2009-09-08 00:00:00	2010-09-07 00:00:00
4464	1935-03-24 00:00:00	2999-12-22 00:00:00
4467	2020-12-21 00:00:00	2020-12-27 00:00:00
4468	1931-07-15 00:00:00	3000-01-13 00:00:00
4479	1989-09-15 00:00:00	1990-09-15 00:00:00
4482	2017-05-26 00:00:00	2017-06-01 00:00:00
4509	1936-07-16 00:00:00	3000-01-13 00:00:00
4511	2001-01-18 00:00:00	2002-03-10 00:00:00
4514	2012-07-22 00:00:00	2017-07-21 00:00:00
4520	1931-07-04 00:00:00	3000-01-02 00:00:00
4527	2001-01-17 00:00:00	2002-07-18 00:00:00
4532	2009-05-09 00:00:00	2009-10-08 00:00:00
4533	2006-09-29 00:00:00	2007-08-13 00:00:00
4539	2019-05-17 00:00:00	2019-11-06 00:00:00
4549	1932-09-11 00:00:00	1938-01-17 00:00:00
4549	1938-01-17 00:00:00	3000-01-10 00:00:00
4562	2022-01-16 00:00:00	2023-03-17 00:00:00
4578	1932-12-26 00:00:00	2999-12-24 00:00:00
4582	2007-07-19 00:00:00	2012-07-18 00:00:00
4597	1921-07-01 00:00:00	1922-07-01 00:00:00
4598	2013-01-29 00:00:00	2013-02-04 00:00:00
4600	1920-07-01 00:00:00	2999-12-31 00:00:00
4622	1935-03-20 00:00:00	1944-11-13 00:00:00
4625	1989-07-07 00:00:00	1989-07-13 00:00:00
4635	1927-03-18 00:00:00	3000-01-01 00:00:00
4645	2011-06-28 00:00:00	2016-06-27 00:00:00
4659	1997-01-07 00:00:00	1998-01-06 00:00:00
4681	2020-10-13 00:00:00	2020-10-19 00:00:00
4683	1947-05-30 00:00:00	2999-12-28 00:00:00
4698	2016-06-27 00:00:00	2021-06-26 00:00:00
4701	2002-03-09 00:00:00	2007-03-27 00:00:00
4705	2008-01-24 00:00:00	2008-06-09 00:00:00
4708	2008-10-09 00:00:00	2009-10-08 00:00:00
4747	2014-06-03 00:00:00	2014-06-09 00:00:00
4751	2009-09-17 00:00:00	2010-09-16 00:00:00
4756	2006-05-20 00:00:00	2007-07-16 00:00:00
4777	2016-10-08 00:00:00	2016-12-21 00:00:00
4777	2019-10-12 00:00:00	2020-10-11 00:00:00
4782	1991-11-17 00:00:00	1993-02-24 00:00:00
4783	2000-01-25 00:00:00	2001-02-07 00:00:00
4784	2012-02-29 00:00:00	2013-06-23 00:00:00
4785	2017-06-21 00:00:00	2017-11-04 00:00:00
4788	2022-01-08 00:00:00	2023-03-09 00:00:00
4794	1932-02-03 00:00:00	2999-12-18 00:00:00
4795	1933-01-11 00:00:00	3000-01-09 00:00:00
4810	1931-10-10 00:00:00	3000-01-08 00:00:00
4823	1931-01-10 00:00:00	3000-01-08 00:00:00
4855	2001-07-09 00:00:00	2002-07-24 00:00:00
4860	1933-02-28 00:00:00	2999-12-15 00:00:00
4864	1936-12-10 00:00:00	3000-01-08 00:00:00
4868	2003-04-27 00:00:00	2003-10-30 00:00:00
4873	2009-10-17 00:00:00	2010-11-19 00:00:00
4878	1932-06-28 00:00:00	2999-12-27 00:00:00
4881	1933-03-24 00:00:00	1949-08-24 00:00:00
4883	2003-01-05 00:00:00	2003-01-11 00:00:00
4883	2007-05-09 00:00:00	2007-11-28 00:00:00
4902	2011-04-01 00:00:00	2011-04-07 00:00:00
4906	2020-08-12 00:00:00	2020-08-18 00:00:00
4912	1998-11-19 00:00:00	1999-10-12 00:00:00
4914	2004-01-25 00:00:00	2004-12-18 00:00:00
4918	2009-08-28 00:00:00	2009-09-25 00:00:00
4923	1999-05-26 00:00:00	2001-06-30 00:00:00
4928	1920-07-12 00:00:00	3000-01-11 00:00:00
4936	1988-04-13 00:00:00	1990-02-27 00:00:00
4946	2015-11-07 00:00:00	2015-11-15 00:00:00
4946	2018-01-07 00:00:00	2019-07-13 00:00:00
4967	1919-10-06 00:00:00	3000-01-05 00:00:00
4970	1935-07-14 00:00:00	1935-12-13 00:00:00
4983	2015-12-03 00:00:00	2020-12-02 00:00:00
4984	1931-09-01 00:00:00	2999-12-30 00:00:00
4987	1934-12-28 00:00:00	2999-12-26 00:00:00
4988	2001-03-22 00:00:00	2002-03-21 00:00:00
5006	2010-03-16 00:00:00	2015-03-15 00:00:00
5015	1919-06-29 00:00:00	2999-12-28 00:00:00
5016	1942-05-03 00:00:00	2999-12-25 00:00:00
5021	1994-03-09 00:00:00	1996-04-25 00:00:00
5027	1990-09-27 00:00:00	1992-09-05 00:00:00
5027	1995-09-05 00:00:00	1997-03-11 00:00:00
5065	1932-10-28 00:00:00	2999-12-26 00:00:00
5067	1919-05-02 00:00:00	1919-07-02 00:00:00
5069	2013-11-10 00:00:00	2014-11-09 00:00:00
5072	1973-11-11 00:00:00	3000-01-09 00:00:00
5088	1932-03-07 00:00:00	1943-05-03 00:00:00
5092	2020-03-31 00:00:00	2020-06-19 00:00:00
5095	2010-09-03 00:00:00	2015-09-02 00:00:00
5123	1933-07-12 00:00:00	3000-01-10 00:00:00
5130	2000-06-14 00:00:00	2003-06-10 00:00:00
5164	2009-07-01 00:00:00	2009-07-05 00:00:00
5164	2020-02-19 00:00:00	2020-11-26 00:00:00
5170	2002-04-03 00:00:00	2003-04-02 00:00:00
5172	1934-04-12 00:00:00	1937-06-06 00:00:00
5178	1925-07-01 00:00:00	2999-12-31 00:00:00
5182	2001-02-26 00:00:00	2002-02-25 00:00:00
5194	1988-02-13 00:00:00	1989-01-04 00:00:00
5219	2010-04-12 00:00:00	2015-04-11 00:00:00
5223	2000-05-19 00:00:00	2001-05-31 00:00:00
5226	2013-01-01 00:00:00	2017-12-31 00:00:00
5237	2001-06-05 00:00:00	2004-01-18 00:00:00
5269	1922-08-21 00:00:00	2999-12-20 00:00:00
5270	1932-07-01 00:00:00	2999-12-31 00:00:00
5283	2002-02-09 00:00:00	2002-10-08 00:00:00
5301	2008-12-15 00:00:00	2008-12-21 00:00:00
5303	1920-07-10 00:00:00	1923-07-10 00:00:00
5314	2018-12-07 00:00:00	2018-12-14 00:00:00
5340	2017-01-20 00:00:00	2018-01-19 00:00:00
5353	1943-03-22 00:00:00	2999-12-20 00:00:00
5354	1918-06-26 00:00:00	2999-12-25 00:00:00
5358	1919-05-25 00:00:00	2999-12-23 00:00:00
5374	2009-05-29 00:00:00	2009-11-21 00:00:00
5375	1940-05-05 00:00:00	3000-01-03 00:00:00
5378	1989-01-22 00:00:00	1994-01-21 00:00:00
5394	2020-12-03 00:00:00	2020-12-09 00:00:00
5400	1990-06-30 00:00:00	1993-10-05 00:00:00
5400	1998-03-17 00:00:00	1999-05-01 00:00:00
5416	2008-06-04 00:00:00	2010-01-27 00:00:00
5420	2020-04-01 00:00:00	2020-04-07 00:00:00
5428	1937-06-06 00:00:00	3000-01-05 00:00:00
5448	1933-04-21 00:00:00	2999-12-20 00:00:00
5451	2017-04-01 00:00:00	2022-11-03 00:00:00
5474	1933-09-27 00:00:00	2999-12-26 00:00:00
5496	1933-06-26 00:00:00	2999-12-25 00:00:00
5510	1925-01-15 00:00:00	1930-07-14 00:00:00
5512	2018-06-14 00:00:00	2018-06-21 00:00:00
5512	2019-11-21 00:00:00	2019-11-27 00:00:00
5512	2020-12-03 00:00:00	2020-12-09 00:00:00
5515	1939-03-25 00:00:00	1949-08-15 00:00:00
5515	1971-11-16 00:00:00	2999-12-23 00:00:00
5521	2002-03-29 00:00:00	2006-05-18 00:00:00
5521	2010-06-21 00:00:00	2012-09-10 00:00:00
5522	1919-09-15 00:00:00	1920-06-15 00:00:00
5522	1935-11-14 00:00:00	2999-12-15 00:00:00
5536	1932-12-11 00:00:00	3000-01-09 00:00:00
5538	2002-04-02 00:00:00	2007-05-01 00:00:00
5539	1920-06-24 00:00:00	1921-06-24 00:00:00
5549	2009-04-18 00:00:00	2009-04-24 00:00:00
5550	2009-07-20 00:00:00	2010-07-19 00:00:00
5570	2013-09-02 00:00:00	2015-04-16 00:00:00
5570	2020-04-16 00:00:00	2020-08-03 00:00:00
5571	2003-03-13 00:00:00	2008-03-12 00:00:00
5581	1940-06-30 00:00:00	2999-12-15 00:00:00
5591	1925-05-23 00:00:00	1927-05-23 00:00:00
5592	1998-02-04 00:00:00	1999-01-13 00:00:00
5603	2009-04-10 00:00:00	2009-10-15 00:00:00
5606	1922-09-09 00:00:00	1927-03-10 00:00:00
5618	2008-10-24 00:00:00	2009-08-23 00:00:00
5629	2009-06-08 00:00:00	2011-09-01 00:00:00
5643	1919-10-03 00:00:00	1922-09-03 00:00:00
5644	1920-06-18 00:00:00	1925-06-18 00:00:00
5653	1998-05-17 00:00:00	1999-08-05 00:00:00
5655	1929-03-18 00:00:00	2999-12-16 00:00:00
5658	1922-09-03 00:00:00	3000-01-02 00:00:00
5664	1989-12-09 00:00:00	1989-12-15 00:00:00
5664	1994-03-19 00:00:00	1999-03-18 00:00:00
5694	2000-03-27 00:00:00	2000-08-02 00:00:00
5701	2002-10-04 00:00:00	2002-10-22 00:00:00
5701	2008-10-25 00:00:00	2009-01-16 00:00:00
5725	1919-10-13 00:00:00	1923-07-12 00:00:00
5725	1926-07-13 00:00:00	3000-01-11 00:00:00
5728	2002-06-30 00:00:00	2002-07-25 00:00:00
5728	2007-08-31 00:00:00	2008-06-16 00:00:00
5731	1999-10-12 00:00:00	2000-12-15 00:00:00
5738	1997-06-17 00:00:00	1998-06-12 00:00:00
5741	2010-12-20 00:00:00	2010-12-26 00:00:00
5741	2012-01-22 00:00:00	2012-05-27 00:00:00
5742	2002-07-05 00:00:00	2007-02-23 00:00:00
5744	1999-02-09 00:00:00	2000-03-03 00:00:00
5748	1920-06-27 00:00:00	2999-12-26 00:00:00
5750	1926-01-08 00:00:00	3000-01-06 00:00:00
5761	2008-10-23 00:00:00	2010-05-31 00:00:00
5778	1937-06-01 00:00:00	2999-12-31 00:00:00
5781	1936-04-07 00:00:00	1937-06-06 00:00:00
5788	1919-04-17 00:00:00	2999-12-17 00:00:00
5799	2001-12-22 00:00:00	2001-12-28 00:00:00
5803	1922-06-23 00:00:00	2999-12-23 00:00:00
5807	2009-05-01 00:00:00	2009-11-23 00:00:00
5807	2011-06-29 00:00:00	2016-06-28 00:00:00
5811	2012-04-20 00:00:00	2012-04-26 00:00:00
5831	1921-09-06 00:00:00	3000-01-04 00:00:00
5842	2008-01-28 00:00:00	2009-07-07 00:00:00
5845	1932-12-21 00:00:00	2999-12-19 00:00:00
5850	2008-11-16 00:00:00	2009-11-01 00:00:00
5851	2020-06-16 00:00:00	2020-06-22 00:00:00
5869	2017-09-14 00:00:00	2018-11-19 00:00:00
5879	2009-05-19 00:00:00	2010-05-18 00:00:00
5881	2002-08-08 00:00:00	2003-03-27 00:00:00
5888	1935-01-20 00:00:00	1940-08-06 00:00:00
5893	2009-07-20 00:00:00	2010-05-17 00:00:00
5894	2009-06-19 00:00:00	2009-09-20 00:00:00
5900	2002-05-16 00:00:00	2007-02-14 00:00:00
5909	1996-11-13 00:00:00	1999-04-24 00:00:00
5915	2010-10-22 00:00:00	2010-10-28 00:00:00
5917	2017-01-16 00:00:00	2022-01-15 00:00:00
5935	2003-11-27 00:00:00	2004-12-30 00:00:00
5946	1921-06-29 00:00:00	2999-12-29 00:00:00
5957	1970-06-18 00:00:00	2999-12-27 00:00:00
5961	1991-06-12 00:00:00	1992-04-30 00:00:00
5966	2009-12-03 00:00:00	2014-12-02 00:00:00
5990	2011-12-29 00:00:00	2017-03-27 00:00:00
5994	2017-10-27 00:00:00	2017-11-02 00:00:00
6021	1919-05-02 00:00:00	1920-07-02 00:00:00
6036	2017-04-20 00:00:00	2021-02-23 00:00:00
6041	2007-05-26 00:00:00	2007-12-01 00:00:00
6071	1931-06-23 00:00:00	2999-12-22 00:00:00
6076	1931-11-22 00:00:00	2999-12-21 00:00:00
6077	1927-02-01 00:00:00	2999-12-30 00:00:00
6080	2009-12-09 00:00:00	2009-12-15 00:00:00
6081	1931-04-28 00:00:00	2999-12-27 00:00:00
6085	1921-02-11 00:00:00	3000-01-09 00:00:00
6089	1933-05-26 00:00:00	2999-12-25 00:00:00
6098	1999-09-11 00:00:00	2000-08-22 00:00:00
6110	1920-07-02 00:00:00	3000-01-01 00:00:00
6111	2019-07-28 00:00:00	2024-10-21 00:00:00
6137	2009-01-05 00:00:00	2010-04-22 00:00:00
6148	2014-07-17 00:00:00	2015-04-29 00:00:00
6189	1934-10-04 00:00:00	3000-01-02 00:00:00
6194	1932-01-12 00:00:00	3000-01-10 00:00:00
6198	2011-01-22 00:00:00	2011-05-02 00:00:00
6200	2007-03-27 00:00:00	2007-06-21 00:00:00
6204	1984-01-25 00:00:00	1984-08-24 00:00:00
6204	1995-05-06 00:00:00	1996-06-14 00:00:00
6204	2000-10-11 00:00:00	2001-12-20 00:00:00
6232	2018-05-24 00:00:00	2018-05-31 00:00:00
6232	2020-12-24 00:00:00	2021-12-23 00:00:00
6238	1921-07-04 00:00:00	3000-01-03 00:00:00
6265	2009-05-29 00:00:00	2009-06-04 00:00:00
6272	1931-02-27 00:00:00	2999-12-28 00:00:00
6274	1989-09-03 00:00:00	1990-08-21 00:00:00
6276	1936-12-22 00:00:00	2999-12-20 00:00:00
6291	1933-06-27 00:00:00	2999-12-26 00:00:00
6293	2001-11-18 00:00:00	2002-06-05 00:00:00
6293	2003-05-06 00:00:00	2004-04-10 00:00:00
6296	2009-03-31 00:00:00	2009-06-24 00:00:00
6310	1929-08-09 00:00:00	3000-01-07 00:00:00
6315	2003-04-07 00:00:00	2003-04-13 00:00:00
6316	1984-09-24 00:00:00	1985-08-31 00:00:00
6338	1935-04-20 00:00:00	2999-12-19 00:00:00
6341	1916-04-17 00:00:00	2999-12-17 00:00:00
6350	1936-07-10 00:00:00	3000-01-09 00:00:00
6356	2001-02-13 00:00:00	2002-05-22 00:00:00
6359	1933-06-19 00:00:00	1937-06-18 00:00:00
6360	1921-06-15 00:00:00	1923-06-15 00:00:00
6363	1999-10-13 00:00:00	2001-05-21 00:00:00
6368	1919-04-15 00:00:00	1921-06-15 00:00:00
6377	1919-10-07 00:00:00	3000-01-06 00:00:00
6394	1937-12-21 00:00:00	2999-12-19 00:00:00
6405	2002-02-09 00:00:00	2003-02-11 00:00:00
6409	2018-06-18 00:00:00	2019-03-13 00:00:00
6409	2019-09-20 00:00:00	2020-09-02 00:00:00
6428	1934-06-03 00:00:00	3000-01-01 00:00:00
6429	1917-06-20 00:00:00	1929-08-20 00:00:00
6444	2021-12-09 00:00:00	2022-12-08 00:00:00
6448	1984-05-17 00:00:00	1984-05-23 00:00:00
6448	1998-05-08 00:00:00	2000-08-10 00:00:00
6450	1924-10-01 00:00:00	2999-12-30 00:00:00
6459	2009-08-19 00:00:00	2009-08-25 00:00:00
6466	1997-09-30 00:00:00	2002-09-29 00:00:00
6468	1931-01-25 00:00:00	2999-12-23 00:00:00
6491	1919-05-02 00:00:00	1921-07-02 00:00:00
6502	1932-06-12 00:00:00	2999-12-27 00:00:00
6504	1933-08-22 00:00:00	2999-12-20 00:00:00
6509	2010-10-15 00:00:00	2011-10-14 00:00:00
6510	2000-06-08 00:00:00	2001-07-20 00:00:00
6518	2003-01-29 00:00:00	2004-01-28 00:00:00
6524	2001-04-28 00:00:00	2001-08-30 00:00:00
6525	2001-06-07 00:00:00	2003-04-10 00:00:00
6537	1913-08-18 00:00:00	2999-12-16 00:00:00
6539	1988-03-22 00:00:00	1989-08-25 00:00:00
6542	2015-11-17 00:00:00	2020-11-17 00:00:00
6548	2020-04-08 00:00:00	2020-10-17 00:00:00
6556	1997-05-05 00:00:00	2008-03-07 00:00:00
6561	1989-10-29 00:00:00	1989-11-04 00:00:00
6565	2009-08-15 00:00:00	2009-08-21 00:00:00
6585	2018-12-31 00:00:00	2024-05-06 00:00:00
6596	2005-09-18 00:00:00	2007-05-22 00:00:00
6607	1926-03-19 00:00:00	2999-12-17 00:00:00
6612	1999-06-15 00:00:00	1999-09-21 00:00:00
6617	2020-11-13 00:00:00	2999-12-18 00:00:00
6621	1933-07-10 00:00:00	3000-01-08 00:00:00
6623	1970-06-12 00:00:00	2999-12-21 00:00:00
6625	2003-02-06 00:00:00	2003-02-12 00:00:00
6635	2009-03-05 00:00:00	2010-03-18 00:00:00
6635	2010-10-16 00:00:00	2011-10-15 00:00:00
6649	1935-11-05 00:00:00	1938-01-10 00:00:00
6669	2002-07-21 00:00:00	2007-07-20 00:00:00
6675	1919-09-26 00:00:00	2999-12-26 00:00:00
6685	1999-05-03 00:00:00	2003-04-25 00:00:00
6689	2009-05-25 00:00:00	2009-05-30 00:00:00
6690	1933-10-04 00:00:00	3000-01-02 00:00:00
6693	2009-06-29 00:00:00	2014-06-28 00:00:00
6706	1990-03-27 00:00:00	1991-03-13 00:00:00
6706	1993-07-14 00:00:00	1994-07-13 00:00:00
6706	1995-09-01 00:00:00	1995-10-13 00:00:00
6722	1931-08-20 00:00:00	2999-12-18 00:00:00
6736	1922-08-19 00:00:00	2999-12-18 00:00:00
6739	1925-01-02 00:00:00	3000-01-01 00:00:00
6745	2022-03-22 00:00:00	2023-03-21 00:00:00
6764	1971-12-03 00:00:00	3000-01-09 00:00:00
6775	2007-02-08 00:00:00	2007-07-06 00:00:00
6778	1921-06-18 00:00:00	2999-12-18 00:00:00
6795	1922-04-12 00:00:00	3000-01-10 00:00:00
6814	1930-12-22 00:00:00	2999-12-20 00:00:00
6815	1924-05-14 00:00:00	3000-01-13 00:00:00
6817	1992-05-20 00:00:00	1995-07-08 00:00:00
6850	2022-03-14 00:00:00	2023-03-13 00:00:00
6855	2001-05-02 00:00:00	2002-05-06 00:00:00
6869	1983-12-22 00:00:00	1984-12-21 00:00:00
6882	1989-09-11 00:00:00	1990-07-30 00:00:00
6892	2008-12-20 00:00:00	2010-07-05 00:00:00
6900	1925-04-06 00:00:00	3000-01-04 00:00:00
6905	1922-03-20 00:00:00	3000-01-04 00:00:00
6930	2009-01-25 00:00:00	2010-01-24 00:00:00
6950	2020-06-08 00:00:00	2020-07-02 00:00:00
6956	1936-06-14 00:00:00	3000-01-13 00:00:00
6965	2017-08-08 00:00:00	2017-08-14 00:00:00
6965	2020-11-22 00:00:00	2021-05-15 00:00:00
6969	2009-07-03 00:00:00	2009-09-19 00:00:00
6983	1940-04-24 00:00:00	1946-05-12 00:00:00
6992	1926-07-14 00:00:00	3000-01-12 00:00:00
6997	1932-01-05 00:00:00	3000-01-03 00:00:00
7013	1934-12-06 00:00:00	2999-12-19 00:00:00
7030	1931-08-21 00:00:00	1937-12-26 00:00:00
7031	1992-01-16 00:00:00	1993-01-15 00:00:00
7039	2001-06-14 00:00:00	2002-08-08 00:00:00
7050	2010-03-09 00:00:00	2015-03-08 00:00:00
7075	1999-05-07 00:00:00	1999-05-13 00:00:00
7079	2002-06-20 00:00:00	2002-06-26 00:00:00
7105	1920-06-25 00:00:00	1923-06-25 00:00:00
7127	1989-09-11 00:00:00	1992-12-20 00:00:00
7161	1946-05-21 00:00:00	3000-01-01 00:00:00
7162	1921-08-18 00:00:00	2999-12-17 00:00:00
7165	2001-02-13 00:00:00	2002-01-29 00:00:00
7168	2009-01-14 00:00:00	2010-05-01 00:00:00
7173	2019-09-23 00:00:00	2020-10-23 00:00:00
7187	2000-12-19 00:00:00	2000-12-25 00:00:00
7187	2003-09-13 00:00:00	2003-09-19 00:00:00
7210	1994-08-17 00:00:00	1997-06-30 00:00:00
7213	1922-08-28 00:00:00	2999-12-27 00:00:00
7229	1919-01-16 00:00:00	1921-07-15 00:00:00
7239	2009-01-28 00:00:00	2010-01-27 00:00:00
7243	1936-04-16 00:00:00	2999-12-15 00:00:00
7262	1936-09-30 00:00:00	2999-12-29 00:00:00
7265	2001-03-15 00:00:00	2002-11-08 00:00:00
7272	2013-07-17 00:00:00	2013-07-23 00:00:00
7284	2009-02-07 00:00:00	2009-08-15 00:00:00
7288	1931-06-10 00:00:00	3000-01-08 00:00:00
7309	1919-04-16 00:00:00	2999-12-16 00:00:00
7318	2012-10-10 00:00:00	2013-10-09 00:00:00
7331	2010-06-16 00:00:00	2010-10-11 00:00:00
7333	2016-04-27 00:00:00	2016-05-04 00:00:00
7333	2021-04-19 00:00:00	2021-04-25 00:00:00
7348	1932-07-22 00:00:00	2999-12-24 00:00:00
7351	2000-06-23 00:00:00	2001-06-22 00:00:00
7352	1933-03-19 00:00:00	2999-12-17 00:00:00
7379	2009-03-16 00:00:00	2009-03-22 00:00:00
7382	2013-06-19 00:00:00	2014-02-25 00:00:00
7387	1936-12-31 00:00:00	2999-12-29 00:00:00
7397	2009-10-10 00:00:00	2009-12-23 00:00:00
7407	2018-09-04 00:00:00	2018-09-12 00:00:00
7407	2020-01-30 00:00:00	2020-10-08 00:00:00
7425	1933-12-19 00:00:00	2999-12-17 00:00:00
7428	1924-06-15 00:00:00	2999-12-15 00:00:00
7436	2003-07-21 00:00:00	2004-07-20 00:00:00
7444	1921-07-14 00:00:00	1923-07-14 00:00:00
7450	1931-05-27 00:00:00	2999-12-26 00:00:00
7458	1928-03-22 00:00:00	1945-01-16 00:00:00
7475	2020-12-06 00:00:00	2999-12-20 00:00:00
7494	1924-01-01 00:00:00	2999-12-30 00:00:00
7505	2009-08-06 00:00:00	2010-08-05 00:00:00
7542	2015-12-18 00:00:00	2015-12-24 00:00:00
7544	1999-04-16 00:00:00	2002-01-23 00:00:00
7563	2018-08-18 00:00:00	2018-08-24 00:00:00
7563	2022-02-12 00:00:00	2022-02-18 00:00:00
7565	1999-06-15 00:00:00	2000-04-17 00:00:00
7566	2009-05-10 00:00:00	2009-05-16 00:00:00
7566	2012-04-29 00:00:00	2012-05-05 00:00:00
7587	2020-03-01 00:00:00	2021-05-13 00:00:00
7592	1919-10-11 00:00:00	1923-09-11 00:00:00
7592	1931-09-12 00:00:00	3000-01-10 00:00:00
7594	2018-03-24 00:00:00	2019-03-23 00:00:00
7595	1970-06-19 00:00:00	2999-12-28 00:00:00
7598	1931-01-21 00:00:00	2999-12-19 00:00:00
7649	2018-10-29 00:00:00	2019-01-29 00:00:00
7654	1990-09-15 00:00:00	1991-05-14 00:00:00
7656	1919-07-04 00:00:00	1920-07-04 00:00:00
7656	1923-04-05 00:00:00	1925-07-04 00:00:00
7660	2016-10-26 00:00:00	2016-11-01 00:00:00
7660	2017-12-19 00:00:00	2018-02-06 00:00:00
7664	2015-06-24 00:00:00	2016-08-24 00:00:00
7673	2009-05-24 00:00:00	2009-08-04 00:00:00
7673	2019-03-17 00:00:00	2019-06-16 00:00:00
7686	2016-01-23 00:00:00	2016-10-16 00:00:00
7690	2015-07-06 00:00:00	2015-07-13 00:00:00
7698	2003-08-15 00:00:00	2005-01-18 00:00:00
7700	1920-07-05 00:00:00	3000-01-04 00:00:00
7710	2009-10-02 00:00:00	2010-01-10 00:00:00
7712	2001-03-10 00:00:00	2002-03-09 00:00:00
